,x,y,year,topic,category,authors
408,1.5068775,6.068637,2025,The Information Content of Operational Efficiency,Financial Analysis,"Jonathan Berkovitch, Mary Barth, Doron Israeli"
409,4.74621,5.424032,2025,Risky Business: The Risk-Relevance of Earnings over Time,Financial Analysis,"Dimitris Kanelis, Patrick Vorst"
410,6.652003,5.154752,2025,The informativeness of annual earnings forecasts and analyst reports of different horizons,Financial Analysis,Nikolaos Floropoulos
411,0.4953842,5.4679327,2025,The Influence of Accruals Management Practices on AI Generated Credit Scores,Financial Analysis,"Joanne Horton, Fani Kalogirou, Mari Paananen"
412,3.0889952,3.9073625,2025,3. Financial returns from R&D investments: The moderating role of innovation efficiency,Financial Reporting,"Oveis Madadian, MaudVan Den Broeke"
413,4.503531,8.755941,2025,4. Political Scrutiny and Environmental Misconduct,Social and Environmental Accounting & Ethical Issues in Accounting,"Kathyayini Madduri, Maria Correia, Aneesh Raghunandan"
414,2.8670857,5.0700207,2025,5. Bridging the Innovation Gap: A Holistic Rating Framework to Enhance Market Efficiency,Financial Analysis,"Vanessa Orlando, Thomas Berndt"
415,4.884588,6.5697865,2025,1. Non-Fundamental Loan Renegotiations,Financial Analysis,"Aj Chen, Matthew Phillips, ReginaWittenberg Moerman, TiangeYe"
416,5.0529346,6.4730487,2025,2. Lender-borrower Interactions and Loan Contracting,Financial Analysis,"Xiangyu Li, Xinlei Li, Allen Huang"
417,6.8589416,5.4695616,2025,1. Assessing the Impact of Cryptocurrency Analysts on Market Dynamics: Insights from Analyst Reports,Financial Analysis,Janja Brendel
418,6.806417,5.7705746,2025,2. When It Makes Sense: Text Cohesion of Analyst Reports,Financial Analysis,"Zhaoyang Gu, Jian Xue, Qian Zhang"
419,6.6659718,5.561712,2025,3. Short-sighted Equity Analysis: Evidence from Analyst Reports,Financial Analysis,"Minkang Lu, Hongping Tan, PengWang, ChangqiuYu"
420,5.784111,5.5777936,2025,1. Ho do Bonds React to Risk Information in Earnings Announcements?,Financial Analysis,"Martin Kapons, Peter Kelly"
421,4.9896817,6.7598286,2025,2. Loan guarantee and portfolio greening: evidence from European credit registers,Financial Analysis,"Bruno Buchetti, Salvatore Perdichizzi, Ixart Miquel-Flores, Alessio Reghezza, Luca Lin"
422,5.144593,6.2013307,2025,The Impact of Information Exchange Technology on Syndicated Lending,Financial Reporting,Xingyu Huang
423,4.3381343,7.491038,2025,Sea Level Rise Risk and the Cost of Equity Capital,Financial Analysis,"Chris Florakis, YujiaWang, Yang Zhao"
424,5.0918036,9.348629,2025,The Effect of Disclosure and Information Asymmetries on the Relationship Between Carbon Performance and Debt Maturity,Financial Analysis,"Adrian Ferreras, Maria T. Tascon, Paula Castro"
425,4.508255,5.4336505,2025,Investigating Abnormal Investment Patterns: The Role of Agency Costs and Financing Constraints within UK SMEs,Management Accounting,"Mohammad Mousavi, Saeed Akbar, Sundas Naeem, Jing Li"
426,2.9425201,7.3827553,2025,Driving Financial Performance through ESG Excellence,Social and Environmental Accounting & Ethical Issues in Accounting,"Marie-Anne Lorain, Elena Urquia, Francisco José Alcaraz Quiles, IgnacioVelasco"
427,3.1904156,7.9340987,2025,Digital Sustainability Reporting and ESG Risk Assessment,Social and Environmental Accounting & Ethical Issues in Accounting,Duc Hung Tran
428,3.6371727,7.3975134,2025,Mandatory ESG Disclosure and Debt Concentration,Financial Analysis,"Fengqin Chen, Yuan Huang, Walid Saffar"
429,4.4232087,8.728852,2025,When Speed Trumps Sustainability: Environmental Disclosure Frequency and Environmental Investment Myopia,Social and Environmental Accounting & Ethical Issues in Accounting,Sheryl Zhang
430,3.7723262,8.612108,2025,"Equity Returns, CDS Prices, and Sustainability",Financial Analysis,"Andreas Barth, Christian Schlag"
431,0.7363401,5.9501033,2025,How do stock market participants use Generative AI? Evidence from user-platform interaction data,Accounting and Information Systems,"Yilan Li, FanWu, Frank Ecker, Xitong Li"
432,6.1385007,5.439404,2025,"Retail Investors’ Chatter, Interaction and Earnings Announcement Returns",Financial Analysis,"Johannes Gaul, Pascal Schrader"
433,6.530838,6.858399,2025,Algorithm Access for All: Information Processing Democratization via GitHub,Financial Reporting,"Stephanie Cheng, Richard Crowley, Pengkai Lin, Yuan Zhao"
434,4.4044895,5.903362,2025,Leverage and Operating Risk in Asset Pricing: An Accounting Perspective,Financial Reporting,"Xuanheng Huang, Peter Pope"
435,5.718974,6.9918475,2025,Information Access and Capital Structure: Evidence from Social Media Activity,Financial Reporting,"Niccolò Marcarini, Giulia Redigolo"
436,3.0894496,3.9187524,2025,Analyst Coverage and the Quality of R&D Spending: Evidence from China,Financial Reporting,"Mark Anderson, Jiyuan Li, Fangjun Wang, Junqin Sun"
437,5.164787,5.57904,2025,Has the FINRA Rule 2242 been successful in enhancing the quality of debt reports issued by sell-side analysts?,Financial Reporting,"Zacharias Petrou, Andreas Charitou, Irene Karamanou"
438,5.4228544,5.852233,2025,The Informativeness of Accounting Ratios for Bankruptcy Prediction Through the Economic Cycle,Financial Reporting,"Anne D’Arcy, Jelena Radovanovic"
439,4.6201725,5.302902,2025,Markov Chains in Cash Flow Sign Patterns: Transitions and Predictive Ability,Financial Reporting,"Hiroki Hisaoka, Yasuhiro Ohta, Yiuwai Wong"
440,6.131672,5.4773846,2025,Don’t you know? They are talking about a revaluation—Market reactions to gains or losses on investment property and earnings call sentiment,Financial Reporting,Thomas Kaspereit
441,3.0738106,4.29165,2025,Strategically Small Firms and the Real Effects of Public Grants in a Crisis,Financial Reporting,"Ozan Guler, Mircea Epure, Amedeo Pugliese"
442,6.9123015,5.5905976,2025,Gender Differences in Sell-Side Analysts’ Social Interactions,Financial Reporting,"Guangyu Li, Crawford Spence, Zhong Chen"
443,6.1782856,6.916582,2025,Fictional Experiments in Patent Disclosures,Financial Reporting,"Lu Tong, Yue Zhang"
444,4.6598186,6.5964546,2025,Manager Sentiment and Merger Activities,Financial Analysis,"Daniel Gyung Paik, Brandon Lee, Bo Meng, Nhat Nguyen"
445,2.6048927,5.622011,2025,The role of boutique advisers in fairness opinions: Evidence from tender offers,Financial Analysis,"Olga Ihl-Deviv’e, Annelies Renders"
446,4.433866,6.5822325,2025,Do Managers Buy Profitability Through Acquisitions for Job Security?,Financial Analysis,"Ashiq Ali, Todd Kravet, Bin Li"
447,6.7638063,4.649105,2025,Prevention Is Better Than Cure: Forecasting Future Misreporting,Financial Analysis,"Dhanya Krishna Kumar, Joanne Horton, Facundo Mercado"
448,5.699291,5.8834457,2025,"What’s in a Number? Voluntary Quantification of Risk Factor Disclosures and Investors’ Perceptions of Risk, Management Credibility, and Disclosure Usefulne",Financial Analysis,"Alexis Kunz, Alessandro Cortese"
449,5.6761794,6.2960534,2025,The impact of mandatory disclosure on SEC financial statement review outcomes,Financial Analysis,"Cristi Gleason, Martin Thomsen"
450,6.7632565,5.190826,2025,"Biases in Analysts’ Long-Horizon Forecasted Income Statements, Balance Sheets, and Cash Flow Statements",Financial Analysis,"Brian Burnett, Adam Manlove, Greg Martin"
451,6.104478,7.1307645,2025,Do YouTube Finfluencers Add Value to Investors?,Financial Analysis,"Tuan Ho, Richard Zeng"
452,4.085879,5.7149916,2025,Lease Accounting Standard-Setting Process and Corporate Political Activities in Japan,Financial Analysis,Yoshinori Shimada
453,6.668991,5.2164855,2025,Are Analysts Overly Optimistic Around Earnings Strings?,Financial Analysis,"Vadim Balashov, Zhanel Devides"
454,4.946431,5.0737863,2025,Navigating the Growth Trap: The P/E Implied Earnings Growth Duration,Financial Analysis,"Robert Gutsche, Alexandru Septimiu Rif, Florian Deglmann"
455,5.048093,5.0956764,2025,Net-Zero Target Adoption as a Regulatory Shock: Implications for Real Earnings Management,Financial Reporting,"Christofer Adrian, Mukesh Garg, Janto Haman, Cameron Truong, Zhilin Xue"
456,2.5109773,6.8100677,2025,Understanding the D&I strategy in business groups: empirical evidence from business group affiliates,Social and Environmental Accounting & Ethical Issues in Accounting,"Junzi Zhang, Junjie Wang"
457,4.816722,6.6426015,2025,Does Media Sentiment on Target Innovation Predict Performance of Technology Mergers and Acquisitions,Financial Analysis,"Yugang Chen, Jihua Lu, Mingzhu Wang"
458,5.4571385,7.1062493,2025,Identifying peer firms based on consumer visits and credit card spending to related brand stores,Financial Analysis,Tan Do
459,4.5610976,4.8386874,2025,Subordinated Debt in the Insurance Industry: The Case of Solvency II,Financial Analysis,"Udi Lewkowicz, Dan Weiss"
460,5.9420576,7.798337,2025,"Once Bitten, Twice Shy: S&L Crisis Experience and Depositor Reactions to Default News",Financial Analysis,Yang Qiu
461,4.891269,6.416374,2025,Partisan Banks and Creditor Coordination within Loan Syndicates,Accounting and Governance,"Robert Bushman, SangWoo Sohn, Jianxin Zhao"
462,4.7178273,7.0610514,2025,Sweeping It Under the Rug? The Securitisation of Climate Stressed Loans by European Banks,Accounting and Governance,Frederik Pietig
463,4.7011404,6.1369257,2025,Do depositors monitor banks using accounting information? Evidence from the EDGAR log file,Accounting and Governance,Isabella Brancaccio
464,3.9253173,8.02996,2025,The Dual Roles of Analysts in Shaping Green Investment Strategies,Accounting and Information Systems,Ole-Kristian Hope
465,5.098268,9.157548,2025,Carbon Emissions and Tone Management in Climate-Related Disclosures,Accounting and Information Systems,"Walid Ben Amar, Breeda Comyns, Ziyu Kong, Isabelle Martinez, University Paul Sabatier"
466,5.0273128,8.642938,2025,The impact of regulatory guidance and awareness on climate risk pricing in the corporate bond market,Accounting and Information Systems,"Lukas Knierim, Stefan Dierkes"
467,2.743702,5.721593,2025,The spillover effect of shareholder activism on target-sought fairness opinions,Financial Reporting,"PauloVictor Gomes Novaes, Gabriel Pundrich, Wagner Moura Lamounier"
468,5.7192454,5.005853,2025,CEO-director ties and non-GAAP earnings disclosures,Financial Reporting,"Luisa Unda, Dinithi Ranasinghe, Syed Shams, Hoa Luong"
469,2.5520868,3.7927258,2025,The Deterrence Effect of Tax Whistleblowing Programs on Aggressive Tax Behavior,Taxation,Linda Thorne
470,6.889506,5.500594,2025,Analyst Strong Views and Market Reactions,Financial Analysis,"Ziqi Tang, Dan Segal, Joshua Livnat"
471,3.149005,6.2879224,2025,The Real Effects of CEO Depression: Evidence from Corporate Investment Behavior,Accounting and Governance,Brian Miller
472,3.1857774,6.2654815,2025,Family First: The Effect of CEO Children on Financial Misreporting,Accounting and Governance,"Markus Andreas Frank, Peter Schaefer"
473,2.1441574,8.12081,2025,Beyond Gender: The Impact of Board Diversity on Corporate Social Responsibility—A Systematic Review and Research Agenda,Accounting and Governance,"Jan Apel, Patrick Velte"
474,2.3319993,7.8124337,2025,The Impact of Board Culture on Firm Value,Accounting and Governance,"Jasmijn Vandenberk, Ann Gaeremynck, Steven Vanhaverbeke"
475,2.3493075,8.020517,2025,Rebuilding trust: board actions and their effectiveness in the wake of corporate social irresponsibility,Accounting and Governance,"Rebecca Bachmann, Helen Spiropoulos, Lucy Zhao"
476,5.4882746,2.4387949,2025,AI in Audit Committees: A Multi-Dimensional Governance Framework,Accounting and Governance,"Patrick Zbinden, Thomas Berndt, Michele Sutter-Rüdisser"
477,2.436277,7.903814,2025,Corporate Governance and Business Innovation: The Role of the Board and Ownership Structure in Spanish Listed Firms,Accounting and Governance,David Toscano Pardo
478,3.1386786,7.3449597,2025,Socially Responsible Investment and ESG performance: The impact of foreign investors,Financial Reporting,"Sonia Vitali, Gerald Ward, Musa Subasi, Yue Zheng, Shijun Cheng"
479,4.6828723,4.1210594,2025,Does Mandatory CSR Spending Exacerbate Agency Conflict?,Financial Reporting,"Arbita Chakraborty, Wei Shi, Moumita Tiwari"
480,4.158327,5.9011846,2025,The role of co-opted boards in shaping goodwill accounting practices,Financial Reporting,"Atm Karim, Mahmoud Elmarzouky"
481,5.3981614,5.8815694,2025,From Weak Controls to Corporate Failure: The Amplifying Effect of Fraud on Bankruptcy Risk,Financial Reporting,"Patrícia Pain, Christian Sobngwi, Vagner Marques, Giorgio Gotti"
482,2.075399,6.9423156,2025,The Impact of Managerial Power on Firms’ Sustainable Management,Financial Reporting,Karoline Els
483,4.116761,8.703525,2025,Environmentally Experienced Executives and Corporate Tax Strategy,Financial Reporting,"Tarek Abdelfattah, Qian Song, Chaowei Wang, Subhan Ullah"
484,4.710366,4.541992,2025,Does CSR performance affect debt contracting? Evidence from the expansion of Asset4,Financial Reporting,"Mariano Scapin, Trang Nguyen, Silvina Rubio, Zijian Liu"
485,5.4600186,8.5839205,2025,Drought Risk and the Weighting of Performance Measures in Compensation Contracts,Financial Reporting,"Shengmin Hung, Shu-Ling Wu"
486,2.917828,8.08499,2025,"Corporate Governance Mechanisms and ESG Performance: CSR Committees, Sustainability Compensation Targets and Shareholder Voting in the EU",Financial Reporting,"Alexander Hofer, Markus Isack"
487,5.121661,8.199865,2025,How Can Firms Determine Heterogenous Shareholder Preferences? Evidence from Say-on-Climate,Financial Reporting,"Derin Yilmazatilla, Xucheng Shi"
488,2.7088356,6.7155447,2025,Were You in The States? Benefits of Hiring Top Executives With U.S. Background For U.S.-Listed Foreign Firms,Accounting and Governance,"Shijun Cheng, Yingwen Guo, Jingjing Li, Shanshan Lin, Minghai Wei"
489,3.3157704,8.78346,2025,Social Enterprises and Sustainable Development Goals: Empirical Evidence from Special Employment Centers,Social and Environmental Accounting & Ethical Issues in Accounting,"Elisabet Gomez-Gonzalez, Elisa Cano, Jesús Santos Peñalver, Julián Chamizo"
490,2.313006,8.090377,2025,"The Relationships Between Board Composition, Environmental Innovation, and Financial Performance: The Significance of Diversity Policies and Practices",Accounting and Governance,"Diletta Vianello, Camilla Ciappei, Giovanni Liberatore"
491,3.3013923,5.907074,2025,Compliance Practices and Perceptions in French Professional Football Clubs: Implications for Financial Governance and Risk Management,Public Sector Accounting & Not-For-Profit Accounting,"Mohamed Salehddine, Philippe Chapellier, Agnès Mazars-Chapelon"
